patient,run,task,file,channel,signal_type,sfreq,duration_seconds,mean,std,var,min,max,median,rms,ptp,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power
S004,R01,baseline_eyes_open,S004R01.edf,Po4.,EEG,160.0,60.99375,-6.390094233932664e-08,1.4469180670212975e-05,2.0935718926726478e-10,-5.224902080601816e-05,8.287162269237379e-05,-2.590145360521461e-07,1.4469321773935936e-05,0.00013512064349839196,2.2650584941887682e-10,0.48378760851781255,8.615659216677258e-11,0.1840194934892207,5.476580779869186e-11,0.11697278128335713,8.03892095924278e-11,0.17170109981326015,2.114674892775959e-11,0.0451667589068224
S004,R01,baseline_eyes_open,S004R01.edf,Po8.,EEG,160.0,60.99375,-1.1291702754934898e-08,1.3673609941221615e-05,1.8696760882467458e-10,-5.5991189516646144e-05,6.787520365516262e-05,-1.2937257225420455e-07,1.3673614603579614e-05,0.00012386639317180876,1.940169765155103e-10,0.47347469365117717,7.689280924627238e-11,0.18764749330554972,4.8979015901576243e-11,0.11952729583682097,6.801929335294106e-11,0.16599276342232208,2.257869489482957e-11,0.05510054243896642
S004,R01,baseline_eyes_open,S004R01.edf,O1..,EEG,160.0,60.99375,-6.083052839269742e-08,1.5180216014844833e-05,2.3043895825735154e-10,-5.8722214783436667e-05,8.447128750852737e-05,-8.392211744130441e-08,1.5180337895137118e-05,0.00014319350229196405,2.1763975982793152e-10,0.4317944523416047,8.8904852563612e-11,0.17638607097143663,6.814235444285283e-11,0.1351935447878719,1.0047067946640908e-10,0.1993325210930478,3.016668694702437e-11,0.059850314480908155
S004,R01,baseline_eyes_open,S004R01.edf,Oz..,EEG,160.0,60.99375,-3.0084289041318515e-08,1.5000565227839892e-05,2.2501695715467927e-10,-6.413179681859845e-05,8.284863309523476e-05,-4.462094137144429e-08,1.5000595395487685e-05,0.00014698042991383322,2.1537418296778596e-10,0.45118036180692594,8.76263294940532e-11,0.18356554392990182,5.99365765409295e-11,0.125559182240751,9.091585730895466e-11,0.19045666861926713,2.4673960035347384e-11,0.051688675321047026
S004,R01,baseline_eyes_open,S004R01.edf,O2..,EEG,160.0,60.99375,-5.170006552017491e-08,1.416673601123923e-05,2.0069640921214241e-10,-5.877762676677576e-05,7.352858345825106e-05,-1.3242051370589605e-07,1.4166830347996592e-05,0.00013230621022502682,2.089998206608998e-10,0.4736448333649795,7.940493976465865e-11,0.17995106093516425,5.28449710842294e-11,0.1197596602916589,7.823592480269969e-11,0.17730178642809857,2.2659857434282304e-11,0.05135279238324599
S004,R01,baseline_eyes_open,S004R01.edf,Iz..,EEG,160.0,60.99375,-6.209739626086932e-08,1.3243844407345766e-05,1.7539941468598372e-10,-5.143450284953313e-05,6.570220820767422e-05,-1.0564303842402442e-07,1.3243989986881072e-05,0.00011713671105720735,1.552345378966406e-10,0.4126130224044371,7.032084233699792e-11,0.18691262709857642,5.5685834880856456e-11,0.14801281304166425,7.672351977751072e-11,0.203930928090136,1.9105268380628553e-11,0.05078175667085017
S004,R02,baseline_eyes_closed,S004R02.edf,Fc5.,EEG,160.0,60.99375,-3.8500585792479445e-09,1.698632486814188e-05,2.8853523252605524e-10,-7.803824668914707e-05,6.670010091561185e-05,2.672180586215166e-07,1.6986325304462007e-05,0.00014473834760475894,1.8862972026819226e-10,0.263999374523095,1.188551252417448e-10,0.16634535998925412,2.1664603172007718e-10,0.3032099967369532,1.546877594634816e-10,0.21649542652491724,3.696465280915645e-11,0.05173439905019158
S004,R02,baseline_eyes_closed,S004R02.edf,Fc3.,EEG,160.0,60.99375,1.2550667217139668e-08,2.0724846368592022e-05,4.295192570017419e-10,-8.654147455566401e-05,7.965701276127333e-05,5.117540596024719e-07,2.0724850168842945e-05,0.00016619848731693734,4.3535344794382355e-10,0.4159357845302683,1.213447421867682e-10,0.11593251593263885,2.639076822176547e-10,0.25213685423924587,1.935941971139381e-10,0.18495949587031552,3.381592510519717e-11,0.03230766496665466
S004,R02,baseline_eyes_closed,S004R02.edf,Fc1.,EEG,160.0,60.99375,1.2436756372522644e-08,1.8382830568281413e-05,3.379284597021415e-10,-6.741404867709527e-05,6.85554878189734e-05,3.037514126597907e-07,1.8382834775274748e-05,0.00013596953649606868,1.8277671343355102e-10,0.21422499808459955,1.3523344820625312e-10,0.158501510606769,2.8065152483335824e-10,0.3289400013843877,2.1826098768355622e-10,0.25581464285083155,3.793529513061902e-11,0.04446238458954488
S004,R02,baseline_eyes_closed,S004R02.edf,Fcz.,EEG,160.0,60.99375,2.750619311109738e-08,1.7612205276017318e-05,3.1018977468457227e-10,-6.203259800956966e-05,6.832143464097765e-05,2.8689844085016577e-07,1.7612226755161648e-05,0.0001303540326505473,2.09918465317797e-10,0.2533429185426813,1.2641795962619592e-10,0.1525692120482364,2.4916311985999615e-10,0.3007058568333564,2.0918113462692343e-10,0.2524530610979148,3.580817554566381e-11,0.04321557747048769
S004,R02,baseline_eyes_closed,S004R02.edf,Fc2.,EEG,160.0,60.99375,2.8238063344449893e-08,1.780977525743241e-05,3.171880947202516e-10,-6.332338388524178e-05,6.915272328443316e-05,3.479279371536585e-07,1.7809797643669988e-05,0.00013247610716967496,2.1411837533085364e-10,0.25296619469866716,1.287165546931333e-10,0.15206979309987734,2.552740236898068e-10,0.3015887743331047,2.1363857061554587e-10,0.25239933829112,3.659903990054018e-11,0.04323925883968841
S004,R02,baseline_eyes_closed,S004R02.edf,Fc4.,EEG,160.0,60.99375,8.297820406722943e-08,1.7290014142036384e-05,2.9894458903181816e-10,-6.367883302279745e-05,6.630695191803515e-05,2.9556879780725074e-07,1.7290213255312046e-05,0.0001299857849408326,2.3157096636038523e-10,0.31827134338013463,1.0505699193897573e-10,0.14439042372806615,2.153591737013502e-10,0.29598984104291437,1.5010973909980156e-10,0.20631095974002173,2.637700552558174e-11,0.03625257999704177
S004,R02,baseline_eyes_closed,S004R02.edf,Fc6.,EEG,160.0,60.99375,8.026663235954958e-08,1.719729073371256e-05,2.957468085798359e-10,-6.350964648974163e-05,6.64429071094148e-05,2.888462403556161e-07,1.719747805092672e-05,0.00012995255359915644,2.2833349107475415e-10,0.31693518954791444,1.0402995282099222e-10,0.14439735783301041,2.1301373900630693e-10,0.29567081653462407,1.4943028981609582e-10,0.20741467668253277,2.650578109900441e-11,0.03679098811649234
S004,R02,baseline_eyes_closed,S004R02.edf,C5..,EEG,160.0,60.99375,-3.497590082624309e-08,1.8890677574513753e-05,3.5685769922423687e-10,-6.615879790708827e-05,8.395569105546987e-05,-1.7117256917249134e-07,1.8890709953251506e-05,0.00015011448896255813,2.8836913396447847e-10,0.35581936914407564,1.2758494293083276e-10,0.15742736846282537,1.9647357151014805e-10,0.24242921323485253,1.6459228647872167e-10,0.20309081882547736,3.4633812184181985e-11,0.04273474429460969
S004,R02,baseline_eyes_closed,S004R02.edf,C3..,EEG,160.0,60.99375,-2.2531539666171162e-08,1.8438225065133097e-05,3.3996814355250235e-10,-6.659147965639085e-05,7.128590118751904e-05,3.962740675547134e-07,1.843823883191619e-05,0.00013787738084390988,2.407701462877832e-10,0.2883911069183676,1.2701291632445801e-10,0.1521342911340792,2.3508143742499387e-10,0.2815772511676832,1.9797879321119195e-10,0.23713622390831804,3.553422759796058e-11,0.04256239981769299
S004,R02,baseline_eyes_closed,S004R02.edf,C1..,EEG,160.0,60.99375,-5.016322459726965e-08,1.8227724379015593e-05,3.322499360373594e-10,-6.295591152100815e-05,7.120670893808824e-05,-3.59911592865006e-08,1.8227793404207252e-05,0.00013416262045909638,2.1576375715935725e-10,0.24755186146155397,1.309654069578833e-10,0.15026031575612994,2.630855835319083e-10,0.30184553135548975,2.2486533064477762e-10,0.2579943541591614,3.8666228477646566e-11,0.044362857605735946
S004,R02,baseline_eyes_closed,S004R02.edf,Cz..,EEG,160.0,60.99375,-2.986299032573822e-08,1.772413040259251e-05,3.141447985281042e-10,-6.73662260415374e-05,6.317379952890246e-05,2.8064187302747444e-07,1.772415556031642e-05,0.00013054002557043987,2.0574857494248414e-10,0.24210913628822947,1.2387492205920785e-10,0.14576650358774268,2.510091538519099e-10,0.29536831278910963,2.3019401601422937e-10,0.27087465568839797,4.124684091575926e-11,0.04853611759655723
S004,R02,baseline_eyes_closed,S004R02.edf,C2..,EEG,160.0,60.99375,-1.1665054577793046e-08,1.7346796788344196e-05,3.0091135881610856e-10,-6.642741526528598e-05,6.475940406401538e-05,3.199376669310393e-07,1.7346800710494338e-05,0.00013118681932930136,2.0019238524697306e-10,0.25895457997067367,1.1397814796072218e-10,0.1474339965258513,2.291688820255421e-10,0.2964365078824616,1.9371585508431558e-10,0.2505770028422063,3.7709954692337355e-11,0.04877890568125395
S004,R02,baseline_eyes_closed,S004R02.edf,C4..,EEG,160.0,60.99375,-1.4791366762258263e-09,1.6947501421630622e-05,2.8721780443617194e-10,-6.919866405416124e-05,6.618582355319536e-05,2.8801497928385583e-07,1.6947501486178344e-05,0.0001353844876073566,2.0233137772057606e-10,0.2847725843694431,9.781229442418139e-11,0.1376665358585475,1.9948215602838834e-10,0.2807624291781593,1.7354461606225902e-10,0.24425647359404318,3.8919872179298316e-11,0.05477802162318818
S004,R02,baseline_eyes_closed,S004R02.edf,C6..,EEG,160.0,60.99375,-1.1769085528485308e-08,1.511323387740924e-05,2.2840983823327032e-10,-6.896279717616505e-05,5.939892749260456e-05,2.9538937268358094e-07,1.5113238459861755e-05,0.0001283617246687696,1.580467621901345e-10,0.2999309007950116,7.809265910716023e-11,0.1481991865376562,1.2825061093084953e-10,0.24338569630249207,1.1986368225980578e-10,0.2274695267059049,4.375113413421277e-11,0.08302806643954727
S004,R02,baseline_eyes_closed,S004R02.edf,Cp5.,EEG,160.0,60.99375,-8.09696710950389e-08,2.0076504972651577e-05,4.030660519169035e-10,-6.984633432896757e-05,9.002994641317302e-05,-4.726018651435537e-07,2.0076668249601097e-05,0.0001598762807421406,3.008942486108004e-10,0.32176519102756324,1.5627506814731505e-10,0.1671147833081625,2.5580591444443714e-10,0.27354939254309285,1.849537983302363e-10,0.197782757649113,3.88456254931427e-11,0.041540076505595235
S004,R02,baseline_eyes_closed,S004R02.edf,Cp3.,EEG,160.0,60.99375,-4.7056667623212404e-08,1.8134068280876876e-05,3.288444324155048e-10,-9.494688784020897e-05,7.063892633432328e-05,2.9919333140404306e-07,1.8134129335192044e-05,0.00016558581417453226,2.2541614695969435e-10,0.2543712851479681,1.3473147086376833e-10,0.15203798776500582,2.9565275433366024e-10,0.3336299200023005,1.9601302770907977e-10,0.22119127860444776,3.5873322615488433e-11,0.040481319991070054
S004,R02,baseline_eyes_closed,S004R02.edf,Cp1.,EEG,160.0,60.99375,-6.289019127234798e-08,1.834206281713489e-05,3.3643126838772233e-10,-6.429634429809132e-05,7.429409686168678e-05,-1.538975067567445e-08,1.8342170633921182e-05,0.0001385904411597781,1.9697921456348823e-10,0.223575719273089,1.2785069331445453e-10,0.14511333482918978,3.084068818128552e-10,0.3500485601127001,2.0996924960101328e-10,0.23831969331793026,3.957084900174705e-11,0.0449137795955669
S004,R02,baseline_eyes_closed,S004R02.edf,Cpz.,EEG,160.0,60.99375,-7.000895754859486e-08,1.8414844712998066e-05,3.3910650580383284e-10,-6.783267692112248e-05,6.97693762668397e-05,3.2708098913472125e-07,1.841497779140583e-05,0.0001376020531879622,2.0967803728230745e-10,0.23355324185313206,1.3600129959175054e-10,0.15148722692938227,2.931860978548718e-10,0.3265700333129395,2.1871126929371937e-10,0.24361505208381548,4.213415467093516e-11,0.04693180336712612
S004,R02,baseline_eyes_closed,S004R02.edf,Cp2.,EEG,160.0,60.99375,-5.749926216238112e-08,1.7484213559561176e-05,3.0569772379634285e-10,-7.487015152046959e-05,6.0607617354043426e-05,4.6689269107962426e-07,1.748430810645626e-05,0.000135477768874513,1.7494988205260432e-10,0.21332445287650886,1.1239389986981732e-10,0.13704706122166252,3.104977593963123e-10,0.3786042257672628,1.861818288648468e-10,0.2270200831927341,3.7913950541537266e-11,0.04623022696996472
S004,R02,baseline_eyes_closed,S004R02.edf,Cp4.,EEG,160.0,60.99375,-1.0530304188878475e-07,1.8920295977089397e-05,3.5797759986066525e-10,-7.926791667618704e-05,6.533085741670972e-05,4.57720477480591e-07,1.892058901280022e-05,0.00014459877409289676,2.707569995376703e-10,0.2941746007270828,1.1961559822924026e-10,0.12996107546583385,3.0997290575569663e-10,0.33678226580513215,1.7969908891440495e-10,0.19524114915840185,4.2229273067232606e-11,0.04588165611511635
S004,R02,baseline_eyes_closed,S004R02.edf,Cp6.,EEG,160.0,60.99375,-3.594113180861999e-08,1.6036400416502097e-05,2.571661383183886e-10,-7.657322352333631e-05,5.7072028280025496e-05,1.1084251596811644e-07,1.6036440692477377e-05,0.0001336452518033618,1.909332629285989e-10,0.30534976476703474,7.184871349733974e-11,0.1149039587378289,2.2127025192293473e-10,0.35386615374544284,1.0978340707744271e-10,0.17557096658928784,3.254337683111697e-11,0.052044951768422894
S004,R02,baseline_eyes_closed,S004R02.edf,Fp1.,EEG,160.0,60.99375,4.463918310876589e-08,2.083383211171227e-05,4.340485604590133e-10,-9.699260124506613e-05,7.962693115127411e-05,3.977382556551588e-07,2.083387993427249e-05,0.00017661953239634024,3.4747744671038536e-10,0.33193338361469893,1.2803706834652027e-10,0.12230945555378604,3.5383161353309886e-10,0.338003303010859,1.6184378626742538e-10,0.15460386307470536,5.740597461755671e-11,0.05483797459346189
S004,R02,baseline_eyes_closed,S004R02.edf,Fpz.,EEG,160.0,60.99375,1.2484990241951819e-07,1.9042676190748846e-05,3.626235165057129e-10,-8.579166756811989e-05,6.566492526671324e-05,3.7376377192068913e-07,1.9043085464384363e-05,0.00015145659283483313,2.460580788306269e-10,0.2772116257714759,1.1581254404082231e-10,0.13047563311418872,3.286102409434359e-10,0.37021576194533673,1.4786553815585944e-10,0.16658687421507232,5.094897769201304e-11,0.05739965541679917
S004,R02,baseline_eyes_closed,S004R02.edf,Fp2.,EEG,160.0,60.99375,2.0421776307613222e-07,2.0412841564220407e-05,4.166841007259642e-10,-8.923786860076428e-05,7.17435137244911e-05,5.217147235724488e-07,2.041386307440902e-05,0.00016098138232525537,3.611107497754296e-10,0.35427997648298726,1.3356351419776467e-10,0.13103702589412317,3.2872974537413685e-10,0.3225114913716474,1.5371200023107474e-10,0.15080438303452415,4.362649361801697e-11,0.04280125458086789
S004,R02,baseline_eyes_closed,S004R02.edf,Af7.,EEG,160.0,60.99375,-1.203446919680119e-07,2.5039984584852808e-05,6.270008280096663e-10,-8.443890890737983e-05,8.263140189275715e-05,3.495569471584172e-08,2.5040273777547864e-05,0.000167070310800137,6.369340848899085e-10,0.45744219208028286,1.677376442561394e-10,0.12046815754282265,3.346022815998583e-10,0.24030932682234973,1.8522558340583461e-10,0.13302788924722014,6.983949938736536e-11,0.05015830437001654
S004,R02,baseline_eyes_closed,S004R02.edf,Af3.,EEG,160.0,60.99375,7.118396026170908e-08,2.2854165334362952e-05,5.223128731303973e-10,-9.302620889855033e-05,7.834879131354795e-05,2.0711807044417032e-07,2.2854276192577088e-05,0.00017137500021209827,5.490273503293121e-10,0.4298817057344582,1.3294030755092104e-10,0.10409063617062995,3.4383516257477804e-10,0.26921873034280236,1.9324032332480566e-10,0.15130481160495768,6.026692405134324e-11,0.04718826501998637
S004,R02,baseline_eyes_closed,S004R02.edf,Afz.,EEG,160.0,60.99375,-2.736351122377628e-08,2.1308341455976853e-05,4.540454156045017e-10,-9.054848286792522e-05,7.260044222423748e-05,2.1370809141952143e-07,2.130835902565583e-05,0.0001631489250921627,3.5309925833109323e-10,0.3246951634826814,1.752927079481255e-10,0.16119177008060728,3.535345787990984e-10,0.3250954657976576,1.7532867415063515e-10,0.161224843081267,3.136664377270495e-11,0.02884344072490687
S004,R02,baseline_eyes_closed,S004R02.edf,Af4.,EEG,160.0,60.99375,8.88153597421376e-08,2.3076894742609214e-05,5.325430709614647e-10,-0.00012812457878674119,9.79681363640308e-05,8.158967968037613e-07,2.3077065652495572e-05,0.000226092715150772,5.784763843721921e-10,0.49629330559451457,1.4565828061289827e-10,0.12496487588001126,2.789089227115175e-10,0.23928484368904515,1.354032389409442e-10,0.11616674916666736,2.8068117248227607e-11,0.02408053131858656
S004,R02,baseline_eyes_closed,S004R02.edf,Af8.,EEG,160.0,60.99375,7.338983645434633e-08,2.9309573067679282e-05,8.590510734096307e-10,-9.80823252363167e-05,0.00019553184288822936,7.521208346778774e-07,2.930966494993973e-05,0.00029361416812454606,9.623450617691811e-10,0.5727315766478907,2.132205632658231e-10,0.12689642647355973,2.763921903369462e-10,0.16449248947547573,1.759635666860143e-10,0.1047232380404102,5.4226337718493664e-11,0.03227234921355364
S004,R02,baseline_eyes_closed,S004R02.edf,F7..,EEG,160.0,60.99375,5.514469569922493e-08,2.3082673615253397e-05,5.328098212283153e-10,-7.662436111516222e-05,9.595546283748004e-05,4.1631157099795937e-07,2.3082739485723507e-05,0.00017257982395264224,5.442888211594689e-10,0.46809887999455635,1.479628663359756e-10,0.12725091774824795,2.5323564589077145e-10,0.2177875378069502,1.627340600147646e-10,0.13995442909814945,5.587236918288984e-11,0.04805131470721573
S004,R02,baseline_eyes_closed,S004R02.edf,F5..,EEG,160.0,60.99375,-1.0102744230241539e-07,2.4989869226620048e-05,6.244935639635717e-10,-8.989029828354772e-05,9.084829872021482e-05,3.5237933912052e-07,2.49900734394213e-05,0.00018073859700376254,6.663016747430075e-10,0.47920655590202466,1.8793125868366608e-10,0.135160835750364,2.9866128374414107e-10,0.21479826719557435,1.9248532785498546e-10,0.13843613864341056,4.638764756465507e-11,0.03336216261865037
S004,R02,baseline_eyes_closed,S004R02.edf,F3..,EEG,160.0,60.99375,-5.9528290128657226e-08,2.2313513231301026e-05,4.97892872723446e-10,-7.648653796973263e-05,7.641976396521496e-05,1.2203684459740438e-07,2.2313592636345493e-05,0.0001529063019349476,4.88869912316592e-10,0.3799884289600116,1.859363671245582e-10,0.1445244762464284,3.611212644460698e-10,0.28069205832419913,2.140258659602677e-10,0.1663578602693401,3.796953503606422e-11,0.029512930951971945
S004,R02,baseline_eyes_closed,S004R02.edf,F1..,EEG,160.0,60.99375,3.074381624210118e-08,1.9531647083010784e-05,3.814852377752836e-10,-6.35392395336969e-05,8.210703128320644e-05,2.670762600589796e-07,1.9531671279169143e-05,0.00014564627081690333,2.8273187640342295e-10,0.2896625604518094,1.403904165164737e-10,0.14383184530998086,3.2644644903841593e-10,0.33444872039806495,1.924656699728142e-10,0.19718363374015133,3.533695792480801e-11,0.036203182468440696
S004,R02,baseline_eyes_closed,S004R02.edf,Fz..,EEG,160.0,60.99375,3.579389757552456e-08,1.7699588756693136e-05,3.1327544215605804e-10,-5.9299556110130346e-05,6.624936265462703e-05,1.4422457227051481e-07,1.769962494967511e-05,0.00012554891876475737,2.1910442740547453e-10,0.26351212992010214,1.1727639219227128e-10,0.14104576644971295,2.870557552454721e-10,0.3452357141582247,1.8005026045205196e-10,0.2165425326462567,2.91500454631341e-11,0.03505812574495859
